,time,open,high,low,close,volume,amount,settelementPrice,openInterest,preClose,suspendFlag
20250609223500,1749479700000,43.5,43.5,43.5,43.5,0,0.0,0.0,1791,43.5,0
20250609223600,1749479760000,43.5,43.5,43.5,43.5,0,0.0,0.0,1791,43.5,0
20250609223700,1749479820000,43.5,43.5,43.5,43.5,0,0.0,0.0,1791,43.5,0
20250609223800,1749479880000,43.5,43.5,43.5,43.5,0,0.0,0.0,1791,43.5,0
20250609223900,1749479940000,43.5,43.5,43.5,43.5,0,0.0,0.0,1791,43.5,0
20250609224000,1749480000000,43.5,43.5,43.5,43.5,0,0.0,0.0,1791,43.5,0
20250609224100,1749480060000,43.5,43.5,43.5,43.5,0,0.0,0.0,1791,43.5,0
20250609224200,1749480120000,43.5,43.5,43.5,43.5,0,0.0,0.0,1791,43.5,0
20250609224300,1749480180000,42.5,42.5,42.5,42.5,20,4300.0,0.0,1791,43.5,0
20250609224400,1749480240000,42.5,42.5,42.5,42.5,0,0.0,0.0,1791,42.5,0
20250609224500,1749480300000,42.5,42.5,42.5,42.5,0,0.0,0.0,1791,42.5,0
20250609224600,1749480360000,42.5,42.5,42.5,42.5,0,0.0,0.0,1791,42.5,0
20250609224700,1749480420000,41.5,41.5,41.5,41.5,2,430.0,0.0,1793,42.5,0
20250609224800,1749480480000,41.5,41.5,41.5,41.5,10,2150.0,0.0,1803,41.5,0
20250609224900,1749480540000,41.5,41.5,41.5,41.5,0,0.0,0.0,1803,41.5,0
20250609225000,1749480600000,41.5,41.5,41.5,41.5,0,0.0,0.0,1803,41.5,0
20250609225100,1749480660000,41.5,41.5,41.5,41.5,0,0.0,0.0,1803,41.5,0
20250609225200,1749480720000,41.5,41.5,41.5,41.5,0,0.0,0.0,1803,41.5,0
20250609225300,1749480780000,41.5,41.5,41.5,41.5,0,0.0,0.0,1803,41.5,0
20250609225400,1749480840000,41.5,41.5,41.5,41.5,0,0.0,0.0,1803,41.5,0
20250609225500,1749480900000,41.5,41.5,41.5,41.5,0,0.0,0.0,1803,41.5,0
20250609225600,1749480960000,41.5,41.5,41.5,41.5,0,0.0,0.0,1803,41.5,0
20250609225700,1749481020000,41.5,41.5,41.5,41.5,0,0.0,0.0,1803,41.5,0
20250609225800,1749481080000,41.5,41.5,41.5,41.5,0,0.0,0.0,1803,41.5,0
20250609225900,1749481140000,41.5,41.5,41.5,41.5,0,0.0,0.0,1803,41.5,0
20250609230000,1749481200000,41.5,41.5,41.5,41.5,0,0.0,0.0,1803,41.5,0
20250610090100,1749517260000,41.5,41.5,41.5,41.5,0,0.0,0.0,1803,41.5,0
20250610090200,1749517320000,41.5,41.5,41.5,41.5,0,0.0,0.0,1803,41.5,0
20250610090300,1749517380000,41.5,41.5,41.5,41.5,0,0.0,0.0,1803,41.5,0
20250610090400,1749517440000,44.0,44.0,44.0,44.0,4,860.0,0.0,1803,41.5,0
20250610090500,1749517500000,44.5,45.5,44.5,45.5,6,1290.0,0.0,1801,44.0,0
20250610090600,1749517560000,45.5,45.5,45.5,45.5,0,0.0,0.0,1801,45.5,0
20250610090700,1749517620000,45.0,45.0,45.0,45.0,30,6450.0,0.0,1821,45.5,0
20250610090800,1749517680000,45.0,45.0,45.0,45.0,10,2150.0,0.0,1831,45.0,0
20250610090900,1749517740000,45.0,45.0,44.5,44.5,12,2580.0,0.0,1831,45.0,0
20250610091000,1749517800000,45.5,45.5,45.5,45.5,2,430.0,0.0,1829,44.5,0
20250610091100,1749517860000,46.0,47.0,46.0,47.0,12,2580.0,0.0,1834,45.5,0
20250610091200,1749517920000,47.5,47.5,47.0,47.0,4,860.0,0.0,1831,47.0,0
20250610091300,1749517980000,47.0,47.0,47.0,47.0,0,0.0,0.0,1831,47.0,0
20250610091400,1749518040000,47.0,47.0,47.0,47.0,0,0.0,0.0,1831,47.0,0
20250610091500,1749518100000,47.0,47.0,47.0,47.0,0,0.0,0.0,1831,47.0,0
20250610091600,1749518160000,45.5,45.5,45.5,45.5,20,4300.0,0.0,1831,47.0,0
20250610091700,1749518220000,45.0,45.0,44.5,44.5,2,430.0,0.0,1830,45.5,0
20250610091800,1749518280000,44.5,44.5,44.5,44.5,0,0.0,0.0,1830,44.5,0
20250610091900,1749518340000,46.0,46.0,46.0,46.0,5,2595.0,0.0,1831,44.5,0
20250610092000,1749518400000,46.0,46.0,46.0,46.0,0,0.0,0.0,1831,46.0,0
20250610092100,1749518460000,46.0,46.0,46.0,46.0,0,0.0,0.0,1831,46.0,0
20250610092200,1749518520000,46.0,46.0,46.0,46.0,0,0.0,0.0,1831,46.0,0
20250610092300,1749518580000,46.0,46.5,46.0,46.5,41,8917.5,0.0,1841,46.0,0
20250610092400,1749518640000,46.0,46.0,46.0,46.0,10,2175.0,0.0,1841,46.5,0
20250610092500,1749518700000,46.0,46.0,46.0,46.0,11,2392.5,0.0,1841,46.0,0
20250610092600,1749518760000,46.0,46.0,46.0,46.0,0,0.0,0.0,1841,46.0,0
20250610092700,1749518820000,46.0,46.0,46.0,46.0,0,0.0,0.0,1841,46.0,0
20250610092800,1749518880000,46.0,46.0,46.0,46.0,0,0.0,0.0,1841,46.0,0
20250610092900,1749518940000,45.5,45.5,45.5,45.5,11,2392.5,0.0,1841,46.0,0
20250610093000,1749519000000,45.5,45.5,45.5,45.5,0,0.0,0.0,1841,45.5,0
20250610093100,1749519060000,45.5,45.5,45.5,45.5,11,2392.5,0.0,1841,45.5,0
20250610093200,1749519120000,45.5,45.5,45.5,45.5,0,0.0,0.0,1841,45.5,0
20250610093300,1749519180000,45.0,45.0,45.0,45.0,15,3262.5,0.0,1845,45.5,0
20250610093400,1749519240000,45.0,45.0,45.0,45.0,0,0.0,0.0,1845,45.0,0
20250610093500,1749519300000,46.0,46.0,46.0,46.0,6,1305.0,0.0,1843,45.0,0
20250610093600,1749519360000,46.5,46.5,46.0,46.0,3,652.5,0.0,1840,46.0,0
20250610093700,1749519420000,46.0,46.0,46.0,46.0,14,3045.0,0.0,1839,46.0,0
20250610093800,1749519480000,46.0,46.0,46.0,46.0,0,0.0,0.0,1839,46.0,0
20250610093900,1749519540000,46.0,46.0,46.0,46.0,0,0.0,0.0,1839,46.0,0
20250610094000,1749519600000,46.0,46.0,46.0,46.0,0,0.0,0.0,1839,46.0,0
20250610094100,1749519660000,46.0,46.0,46.0,46.0,0,0.0,0.0,1839,46.0,0
20250610094200,1749519720000,47.0,47.5,47.0,47.5,43,11285.0,0.0,1829,46.0,0
20250610094300,1749519780000,47.0,47.0,47.0,47.0,12,2640.0,0.0,1829,47.5,0
20250610094400,1749519840000,47.0,47.0,47.0,47.0,0,0.0,0.0,1829,47.0,0
20250610094500,1749519900000,47.0,47.0,47.0,47.0,0,0.0,0.0,1829,47.0,0
20250610094600,1749519960000,47.0,47.0,47.0,47.0,0,0.0,0.0,1829,47.0,0
20250610094700,1749520020000,47.0,47.0,47.0,47.0,0,0.0,0.0,1829,47.0,0
20250610094800,1749520080000,47.0,47.0,47.0,47.0,0,0.0,0.0,1829,47.0,0
20250610094900,1749520140000,47.0,47.0,47.0,47.0,0,0.0,0.0,1829,47.0,0
20250610095000,1749520200000,47.0,47.0,47.0,47.0,0,0.0,0.0,1829,47.0,0
20250610095100,1749520260000,47.0,47.0,47.0,47.0,0,0.0,0.0,1829,47.0,0
20250610095200,1749520320000,47.0,47.0,47.0,47.0,0,0.0,0.0,1829,47.0,0
20250610095300,1749520380000,46.0,46.0,46.0,46.0,10,2200.0,0.0,1829,47.0,0
20250610095400,1749520440000,46.0,46.0,46.0,46.0,0,0.0,0.0,1829,46.0,0
20250610095500,1749520500000,46.0,46.0,46.0,46.0,0,0.0,0.0,1829,46.0,0
20250610095600,1749520560000,47.0,47.5,47.0,47.5,13,2860.0,0.0,1830,46.0,0
20250610095700,1749520620000,48.0,48.5,48.0,48.0,10,2200.0,0.0,1824,47.5,0
20250610095800,1749520680000,47.5,47.5,47.5,47.5,10,2200.0,0.0,1814,48.0,0
20250610095900,1749520740000,47.5,47.5,47.5,47.5,0,0.0,0.0,1814,47.5,0
20250610100000,1749520800000,48.5,50.0,48.5,50.0,181,44865.0,0.0,1867,47.5,0
20250610100100,1749520860000,50.0,50.0,50.0,50.0,0,0.0,0.0,1867,50.0,0
20250610100200,1749520920000,50.0,50.0,50.0,50.0,0,0.0,0.0,1867,50.0,0
20250610100300,1749520980000,50.0,50.0,50.0,50.0,0,0.0,0.0,1867,50.0,0
20250610100400,1749521040000,50.0,50.0,50.0,50.0,0,0.0,0.0,1867,50.0,0
20250610100500,1749521100000,51.0,51.5,51.0,51.5,22,4950.0,0.0,1856,50.0,0
20250610100600,1749521160000,51.5,51.5,51.5,51.5,0,0.0,0.0,1856,51.5,0
20250610100700,1749521220000,53.0,54.0,53.0,54.0,21,7355.0,0.0,1847,51.5,0
20250610100800,1749521280000,55.0,55.5,54.0,54.0,107,27240.0,0.0,1773,54.0,0
20250610100900,1749521340000,53.5,53.5,53.0,53.0,106,27542.5,0.0,1743,54.0,0
20250610101000,1749521400000,53.5,55.5,53.5,55.5,35,11387.5,0.0,1732,53.0,0
20250610101100,1749521460000,55.0,55.0,55.0,55.0,12,2820.0,0.0,1724,55.5,0
20250610101200,1749521520000,55.0,55.0,55.0,55.0,0,0.0,0.0,1724,55.0,0
20250610101300,1749521580000,52.5,52.5,50.5,50.5,112,29880.0,0.0,1694,55.0,0
20250610101400,1749521640000,51.0,51.0,50.5,50.5,16,3800.0,0.0,1694,50.5,0
20250610101500,1749521700000,51.5,52.5,50.5,52.5,19,4512.5,0.0,1694,50.5,0
20250610103100,1749522660000,52.5,52.5,52.5,52.5,0,0.0,0.0,1694,52.5,0
20250610103200,1749522720000,52.5,52.5,52.5,52.5,0,0.0,0.0,1694,52.5,0
20250610103300,1749522780000,55.0,55.5,55.0,55.0,41,9737.5,0.0,1724,52.5,0
20250610103400,1749522840000,56.0,56.0,56.0,56.0,16,7590.0,0.0,1716,55.0,0
20250610103500,1749522900000,56.5,58.0,56.5,58.0,19,4560.0,0.0,1716,56.0,0
20250610103600,1749522960000,58.5,59.5,58.5,58.5,7,1680.0,0.0,1721,58.0,0
20250610103700,1749523020000,58.0,58.0,57.5,57.5,39,9360.0,0.0,1721,58.5,0
20250610103800,1749523080000,57.0,57.0,57.0,57.0,4,960.0,0.0,1721,57.5,0
20250610103900,1749523140000,57.0,57.0,56.5,57.0,48,15602.5,0.0,1721,57.0,0
20250610104000,1749523200000,57.0,57.5,57.0,57.5,39,9457.5,0.0,1721,57.0,0
20250610104100,1749523260000,58.5,58.5,58.5,58.5,2,485.0,0.0,1721,57.5,0
20250610104200,1749523320000,58.5,58.5,58.5,58.5,0,0.0,0.0,1721,58.5,0
20250610104300,1749523380000,58.5,58.5,58.5,58.5,0,0.0,0.0,1721,58.5,0
20250610104400,1749523440000,58.5,58.5,58.5,58.5,0,0.0,0.0,1721,58.5,0
20250610104500,1749523500000,58.5,58.5,58.5,58.5,0,0.0,0.0,1721,58.5,0
20250610104600,1749523560000,58.5,58.5,58.5,58.5,0,0.0,0.0,1721,58.5,0
20250610104700,1749523620000,58.5,58.5,58.5,58.5,0,0.0,0.0,1721,58.5,0
20250610104800,1749523680000,58.5,58.5,58.5,58.5,0,0.0,0.0,1721,58.5,0
20250610104900,1749523740000,58.5,58.5,58.5,58.5,0,0.0,0.0,1721,58.5,0
20250610105000,1749523800000,58.5,58.5,58.5,58.5,0,0.0,0.0,1721,58.5,0
20250610105100,1749523860000,55.5,55.5,55.5,55.5,1,242.5,0.0,1722,58.5,0
20250610105200,1749523920000,55.5,55.5,55.5,55.5,0,0.0,0.0,1722,55.5,0
20250610105300,1749523980000,55.5,55.5,55.5,55.5,0,0.0,0.0,1722,55.5,0
20250610105400,1749524040000,55.5,55.5,55.5,55.5,0,0.0,0.0,1722,55.5,0
20250610105500,1749524100000,55.5,55.5,55.5,55.5,0,0.0,0.0,1722,55.5,0
20250610105600,1749524160000,55.5,55.5,55.5,55.5,0,0.0,0.0,1722,55.5,0
20250610105700,1749524220000,55.5,55.5,55.5,55.5,0,0.0,0.0,1722,55.5,0
20250610105800,1749524280000,55.5,55.5,55.5,55.5,0,0.0,0.0,1722,55.5,0
20250610105900,1749524340000,55.5,55.5,55.5,55.5,0,0.0,0.0,1722,55.5,0
20250610110000,1749524400000,55.5,55.5,55.5,55.5,0,0.0,0.0,1722,55.5,0
20250610110100,1749524460000,56.5,56.5,56.5,56.5,10,6637.5,0.0,1722,55.5,0
20250610110200,1749524520000,56.5,56.5,56.5,56.5,0,0.0,0.0,1722,56.5,0
20250610110300,1749524580000,56.5,56.5,56.5,56.5,0,0.0,0.0,1722,56.5,0
20250610110400,1749524640000,57.5,57.5,57.5,57.5,2,490.0,0.0,1722,56.5,0
20250610110500,1749524700000,57.5,57.5,57.5,57.5,0,0.0,0.0,1722,57.5,0
20250610110600,1749524760000,58.0,58.0,58.0,58.0,2,490.0,0.0,1722,57.5,0
20250610110700,1749524820000,58.5,58.5,58.5,58.5,10,2450.0,0.0,1722,58.0,0
20250610110800,1749524880000,58.5,58.5,58.5,58.5,0,0.0,0.0,1722,58.5,0
20250610110900,1749524940000,58.5,58.5,58.5,58.5,0,0.0,0.0,1722,58.5,0
20250610111000,1749525000000,57.5,57.5,57.5,57.5,11,2695.0,0.0,1722,58.5,0
20250610111100,1749525060000,57.5,57.5,57.5,57.5,0,0.0,0.0,1722,57.5,0
20250610111200,1749525120000,57.5,57.5,57.5,57.5,0,0.0,0.0,1722,57.5,0
20250610111300,1749525180000,57.5,57.5,57.5,57.5,0,0.0,0.0,1722,57.5,0
20250610111400,1749525240000,56.0,56.0,56.0,56.0,18,4410.0,0.0,1722,57.5,0
20250610111500,1749525300000,56.0,56.0,56.0,56.0,0,0.0,0.0,1722,56.0,0
20250610111600,1749525360000,56.0,56.0,56.0,56.0,0,0.0,0.0,1722,56.0,0
20250610111700,1749525420000,56.0,56.0,56.0,56.0,11,2695.0,0.0,1722,56.0,0
20250610111800,1749525480000,56.5,56.5,56.5,56.5,10,2450.0,0.0,1722,56.0,0
20250610111900,1749525540000,56.5,56.5,56.5,56.5,0,0.0,0.0,1722,56.5,0
20250610112000,1749525600000,55.0,55.5,55.0,55.5,22,5390.0,0.0,1722,56.5,0
20250610112100,1749525660000,55.5,55.5,54.5,54.5,12,2940.0,0.0,1722,55.5,0
20250610112200,1749525720000,54.5,54.5,54.5,54.5,0,0.0,0.0,1722,54.5,0
20250610112300,1749525780000,54.0,54.0,54.0,54.0,1,245.0,0.0,1722,54.5,0
20250610112400,1749525840000,54.0,54.0,54.0,54.0,0,0.0,0.0,1722,54.0,0
20250610112500,1749525900000,54.0,54.0,54.0,54.0,0,0.0,0.0,1722,54.0,0
20250610112600,1749525960000,54.0,54.0,54.0,54.0,0,0.0,0.0,1722,54.0,0
20250610112700,1749526020000,54.0,54.0,54.0,54.0,0,0.0,0.0,1722,54.0,0
20250610112800,1749526080000,54.5,54.5,54.5,54.5,10,2450.0,0.0,1722,54.0,0
20250610112900,1749526140000,54.5,54.5,54.5,54.5,0,0.0,0.0,1722,54.5,0
20250610113000,1749526200000,54.5,54.5,54.5,54.5,0,0.0,0.0,1722,54.5,0
20250610133100,1749533460000,50.5,50.5,49.0,49.0,2,490.0,0.0,1722,54.5,0
20250610133200,1749533520000,49.0,49.0,49.0,49.0,0,0.0,0.0,1722,49.0,0
20250610133300,1749533580000,49.0,49.0,49.0,49.0,0,0.0,0.0,1722,49.0,0
20250610133400,1749533640000,49.5,49.5,49.5,49.5,2,490.0,0.0,1724,49.0,0
20250610133500,1749533700000,49.5,49.5,49.5,49.5,0,0.0,0.0,1724,49.5,0
20250610133600,1749533760000,50.0,50.0,50.0,50.0,10,2450.0,0.0,1724,49.5,0
20250610133700,1749533820000,50.0,50.0,50.0,50.0,0,0.0,0.0,1724,50.0,0
20250610133800,1749533880000,50.0,50.0,50.0,50.0,0,0.0,0.0,1724,50.0,0
20250610133900,1749533940000,50.0,50.0,50.0,50.0,0,0.0,0.0,1724,50.0,0
20250610134000,1749534000000,50.0,50.0,50.0,50.0,0,0.0,0.0,1724,50.0,0
20250610134100,1749534060000,49.5,49.5,49.5,49.5,74,18130.0,0.0,1660,50.0,0
20250610134200,1749534120000,49.5,49.5,49.5,49.5,12,2940.0,0.0,1659,49.5,0
20250610134300,1749534180000,50.5,50.5,50.5,50.5,24,5880.0,0.0,1669,49.5,0
20250610134400,1749534240000,51.0,51.0,51.0,51.0,10,7270.0,0.0,1669,50.5,0
20250610134500,1749534300000,51.0,51.0,51.0,51.0,0,0.0,0.0,1669,51.0,0
20250610134600,1749534360000,51.0,51.0,51.0,51.0,0,0.0,0.0,1669,51.0,0
20250610134700,1749534420000,51.0,51.0,51.0,51.0,1,247.5,0.0,1670,51.0,0
20250610134800,1749534480000,51.0,51.0,51.0,51.0,0,0.0,0.0,1670,51.0,0
20250610134900,1749534540000,51.0,51.0,51.0,51.0,1,247.5,0.0,1671,51.0,0
20250610135000,1749534600000,51.0,51.0,51.0,51.0,0,0.0,0.0,1671,51.0,0
20250610135100,1749534660000,51.0,51.0,51.0,51.0,0,0.0,0.0,1671,51.0,0
20250610135200,1749534720000,51.0,51.0,51.0,51.0,0,0.0,0.0,1671,51.0,0
20250610135300,1749534780000,51.0,51.0,51.0,51.0,0,0.0,0.0,1671,51.0,0
20250610135400,1749534840000,51.0,51.0,51.0,51.0,0,0.0,0.0,1671,51.0,0
20250610135500,1749534900000,51.0,51.0,51.0,51.0,0,0.0,0.0,1671,51.0,0
20250610135600,1749534960000,51.0,51.0,51.0,51.0,0,0.0,0.0,1671,51.0,0
20250610135700,1749535020000,51.0,51.0,51.0,51.0,0,0.0,0.0,1671,51.0,0
20250610135800,1749535080000,51.0,51.0,51.0,51.0,0,0.0,0.0,1671,51.0,0
20250610135900,1749535140000,51.0,51.0,51.0,51.0,0,0.0,0.0,1671,51.0,0
20250610140000,1749535200000,51.0,51.0,51.0,51.0,0,0.0,0.0,1671,51.0,0
20250610140100,1749535260000,51.0,51.0,51.0,51.0,0,0.0,0.0,1671,51.0,0
20250610140200,1749535320000,49.5,49.5,49.5,49.5,10,2475.0,0.0,1681,51.0,0
20250610140300,1749535380000,49.5,49.5,49.5,49.5,0,0.0,0.0,1681,49.5,0
20250610140400,1749535440000,49.5,49.5,49.5,49.5,0,0.0,0.0,1681,49.5,0
20250610140500,1749535500000,49.5,49.5,49.5,49.5,0,0.0,0.0,1681,49.5,0
20250610140600,1749535560000,49.5,49.5,49.5,49.5,0,0.0,0.0,1681,49.5,0
20250610140700,1749535620000,49.5,49.5,49.5,49.5,0,0.0,0.0,1681,49.5,0
20250610140800,1749535680000,49.5,49.5,49.5,49.5,0,0.0,0.0,1681,49.5,0
20250610140900,1749535740000,49.5,49.5,49.5,49.5,0,0.0,0.0,1681,49.5,0
20250610141000,1749535800000,49.5,49.5,49.5,49.5,0,0.0,0.0,1681,49.5,0
20250610141100,1749535860000,49.5,49.5,49.5,49.5,0,0.0,0.0,1681,49.5,0
20250610141200,1749535920000,49.5,49.5,49.5,49.5,0,0.0,0.0,1681,49.5,0
20250610141300,1749535980000,49.5,49.5,49.5,49.5,0,0.0,0.0,1681,49.5,0
20250610141400,1749536040000,49.0,49.5,49.0,49.5,138,34155.0,0.0,1713,49.5,0
20250610141500,1749536100000,49.5,49.5,49.5,49.5,9,2227.5,0.0,1713,49.5,0
20250610141600,1749536160000,49.5,49.5,49.5,49.5,4,990.0,0.0,1709,49.5,0
20250610141700,1749536220000,49.5,49.5,49.5,49.5,4,990.0,0.0,1709,49.5,0
20250610141800,1749536280000,49.5,49.5,49.5,49.5,0,0.0,0.0,1709,49.5,0
20250610141900,1749536340000,49.5,49.5,49.5,49.5,0,0.0,0.0,1709,49.5,0
20250610142000,1749536400000,49.5,49.5,49.5,49.5,0,0.0,0.0,1709,49.5,0
20250610142100,1749536460000,49.5,49.5,49.5,49.5,0,0.0,0.0,1709,49.5,0
20250610142200,1749536520000,49.5,49.5,49.5,49.5,0,0.0,0.0,1709,49.5,0
20250610142300,1749536580000,49.5,49.5,49.5,49.5,10,2475.0,0.0,1707,49.5,0
20250610142400,1749536640000,50.5,50.5,50.5,50.5,9,2227.5,0.0,1705,49.5,0
20250610142500,1749536700000,50.5,50.5,50.5,50.5,2,495.0,0.0,1705,50.5,0
20250610142600,1749536760000,50.5,50.5,50.5,50.5,0,0.0,0.0,1705,50.5,0
20250610142700,1749536820000,50.5,50.5,50.5,50.5,0,0.0,0.0,1705,50.5,0
20250610142800,1749536880000,50.5,50.5,50.5,50.5,0,0.0,0.0,1705,50.5,0
20250610142900,1749536940000,50.5,50.5,50.5,50.5,0,0.0,0.0,1705,50.5,0
20250610143000,1749537000000,50.5,50.5,50.5,50.5,0,0.0,0.0,1705,50.5,0
20250610143100,1749537060000,50.5,50.5,50.5,50.5,0,0.0,0.0,1705,50.5,0
20250610143200,1749537120000,50.5,50.5,50.5,50.5,0,0.0,0.0,1705,50.5,0
20250610143300,1749537180000,50.5,50.5,50.5,50.5,0,0.0,0.0,1705,50.5,0
20250610143400,1749537240000,48.0,48.0,48.0,48.0,11,2722.5,0.0,1705,50.5,0
20250610143500,1749537300000,47.0,47.0,46.0,46.0,12,2970.0,0.0,1713,48.0,0
20250610143600,1749537360000,46.5,46.5,46.5,46.5,21,-202.5,0.0,1713,46.0,0
20250610143700,1749537420000,46.5,46.5,46.5,46.5,0,0.0,0.0,1713,46.5,0
20250610143800,1749537480000,46.5,46.5,46.5,46.5,0,0.0,0.0,1713,46.5,0
20250610143900,1749537540000,46.5,46.5,46.5,46.5,0,0.0,0.0,1713,46.5,0
20250610144000,1749537600000,46.5,46.5,46.5,46.5,0,0.0,0.0,1713,46.5,0
20250610144100,1749537660000,46.5,46.5,46.5,46.5,0,0.0,0.0,1713,46.5,0
20250610144200,1749537720000,46.5,46.5,46.5,46.5,0,0.0,0.0,1713,46.5,0
20250610144300,1749537780000,45.5,45.5,45.5,45.5,3,735.0,0.0,1713,46.5,0
20250610144400,1749537840000,45.5,45.5,45.5,45.5,0,0.0,0.0,1713,45.5,0
20250610144500,1749537900000,45.5,45.5,45.5,45.5,1,245.0,0.0,1713,45.5,0
20250610144600,1749537960000,45.5,45.5,45.5,45.5,0,0.0,0.0,1713,45.5,0
20250610144700,1749538020000,45.5,45.5,45.5,45.5,0,0.0,0.0,1713,45.5,0
20250610144800,1749538080000,45.5,45.5,45.5,45.5,0,0.0,0.0,1713,45.5,0
20250610144900,1749538140000,45.5,45.5,45.5,45.5,0,0.0,0.0,1713,45.5,0
20250610145000,1749538200000,45.5,45.5,45.5,45.5,1,245.0,0.0,1713,45.5,0
20250610145100,1749538260000,45.0,45.0,44.5,44.5,11,2695.0,0.0,1724,45.5,0
20250610145200,1749538320000,44.5,44.5,44.5,44.5,3,735.0,0.0,1724,44.5,0
20250610145300,1749538380000,44.0,44.0,44.0,44.0,4,980.0,0.0,1725,44.5,0
20250610145400,1749538440000,44.0,44.0,44.0,44.0,0,0.0,0.0,1725,44.0,0
20250610145500,1749538500000,43.0,43.0,43.0,43.0,6,1470.0,0.0,1729,44.0,0
20250610145600,1749538560000,42.0,42.0,42.0,42.0,20,4900.0,0.0,1749,43.0,0
20250610145700,1749538620000,42.0,42.0,41.5,41.5,14,3430.0,0.0,1749,42.0,0
20250610145800,1749538680000,41.5,41.5,41.5,41.5,4,980.0,0.0,1751,41.5,0
20250610145900,1749538740000,41.5,41.5,41.5,41.5,0,0.0,43.0,1751,41.5,0
20250610150000,1749538800000,41.5,41.5,41.5,41.5,0,0.0,49.0,1751,41.5,0
20250610210000,1749560400000,41.5,41.5,41.5,41.5,0,0.0,0.0,1729,41.5,0
20250610210100,1749560460000,41.5,41.5,41.5,41.5,0,0.0,0.0,1729,41.5,0
20250610210200,1749560520000,43.5,43.5,43.5,43.5,22,4785.0,0.0,1729,41.5,0
20250610210300,1749560580000,43.5,43.5,43.5,43.5,4,870.0,0.0,1733,43.5,0
20250610210400,1749560640000,43.5,43.5,43.5,43.5,0,0.0,0.0,1733,43.5,0
20250610210500,1749560700000,43.5,43.5,43.5,43.5,0,0.0,0.0,1733,43.5,0
20250610210600,1749560760000,43.0,43.0,43.0,43.0,31,6600.0,0.0,1708,43.5,0
20250610210700,1749560820000,41.5,41.5,41.0,41.0,14,3010.0,0.0,1708,43.0,0
20250610210800,1749560880000,41.0,41.0,41.0,41.0,0,0.0,0.0,1708,41.0,0
20250610210900,1749560940000,41.0,41.0,41.0,41.0,0,0.0,0.0,1708,41.0,0
20250610211000,1749561000000,41.0,41.0,41.0,41.0,0,0.0,0.0,1708,41.0,0
20250610211100,1749561060000,41.0,41.0,41.0,41.0,0,0.0,0.0,1708,41.0,0
20250610211200,1749561120000,41.0,41.0,41.0,41.0,0,0.0,0.0,1708,41.0,0
20250610211300,1749561180000,41.0,41.0,41.0,41.0,4,672.5,0.0,1708,41.0,0
20250610211400,1749561240000,40.5,40.5,40.5,40.5,10,2125.0,0.0,1718,41.0,0
20250610211500,1749561300000,40.0,40.0,40.0,40.0,13,2517.5,0.0,1730,40.5,0
20250610211600,1749561360000,39.5,39.5,39.5,39.5,22,4320.0,0.0,1740,40.0,0
20250610211700,1749561420000,39.5,40.0,39.5,40.0,22,4565.0,0.0,1750,39.5,0
20250610211800,1749561480000,40.0,40.0,40.0,40.0,10,2075.0,0.0,1750,40.0,0
20250610211900,1749561540000,39.5,39.5,39.5,39.5,13,2285.0,0.0,1750,40.0,0
20250610212000,1749561600000,40.0,40.0,40.0,40.0,3,615.0,0.0,1750,39.5,0
20250610212100,1749561660000,39.5,39.5,39.5,39.5,1,205.0,0.0,1750,40.0,0
20250610212200,1749561720000,39.5,39.5,39.5,39.5,0,0.0,0.0,1750,39.5,0
20250610212300,1749561780000,39.5,39.5,39.5,39.5,0,0.0,0.0,1750,39.5,0
20250610212400,1749561840000,39.5,39.5,39.5,39.5,0,0.0,0.0,1750,39.5,0
20250610212500,1749561900000,41.0,41.0,41.0,41.0,4,820.0,0.0,1750,39.5,0
20250610212600,1749561960000,40.5,40.5,40.5,40.5,16,3280.0,0.0,1757,41.0,0
20250610212700,1749562020000,40.5,40.5,40.5,40.5,0,0.0,0.0,1757,40.5,0
20250610212800,1749562080000,40.0,40.0,40.0,40.0,1,205.0,0.0,1757,40.5,0
20250610212900,1749562140000,40.0,40.0,40.0,40.0,0,0.0,0.0,1757,40.0,0
20250610213000,1749562200000,40.0,40.0,40.0,40.0,0,0.0,0.0,1757,40.0,0
20250610213100,1749562260000,39.5,39.5,39.5,39.5,4,820.0,0.0,1757,40.0,0
20250610213200,1749562320000,39.5,39.5,39.5,39.5,26,5330.0,0.0,1757,39.5,0
20250610213300,1749562380000,39.5,39.5,39.0,39.0,2,410.0,0.0,1756,39.5,0
20250610213400,1749562440000,39.0,39.0,39.0,39.0,0,0.0,0.0,1756,39.0,0
20250610213500,1749562500000,39.0,39.0,39.0,39.0,0,0.0,0.0,1756,39.0,0
20250610213600,1749562560000,39.5,40.0,39.5,40.0,3,615.0,0.0,1758,39.0,0
20250610213700,1749562620000,40.0,40.0,40.0,40.0,3,615.0,0.0,1758,40.0,0
20250610213800,1749562680000,40.0,40.0,40.0,40.0,1,205.0,0.0,1759,40.0,0
20250610213900,1749562740000,40.0,40.0,40.0,40.0,0,0.0,0.0,1759,40.0,0
20250610214000,1749562800000,40.0,40.0,40.0,40.0,1,205.0,0.0,1760,40.0,0
20250610214100,1749562860000,40.0,40.0,40.0,40.0,0,0.0,0.0,1760,40.0,0
20250610214200,1749562920000,41.0,41.0,41.0,41.0,10,2050.0,0.0,1760,40.0,0
20250610214300,1749562980000,41.0,41.0,41.0,41.0,0,0.0,0.0,1760,41.0,0
